7027b1700e271370fb21e16c753d650084a46fd7,DELETE,regular-file,index.js,1513,
25e82401a07067fd0a3b152899b31a7dccaa1c5c,DELETE,regular-file,node_modules/@discordjs/builders/dist/index.js,95328,
cdf95e3eefd96ead5513f5a2cf57fff277ffec18,DELETE,regular-file,node_modules/@discordjs/builders/node_modules/discord-api-types/gateway/index.js,1003,
1e0639403679da78475f57ec375544e94b727538,DELETE,regular-file,node_modules/@discordjs/builders/node_modules/discord-api-types/payloads/index.js,1008,
b0408456085a1403ea783e745e33c6858d280d25,DELETE,regular-file,node_modules/@discordjs/builders/node_modules/discord-api-types/payloads/v10/index.js,1809,
5e375e78fccd0319f0bf1d458c9d287032a8bc37,DELETE,regular-file,node_modules/@discordjs/builders/node_modules/discord-api-types/payloads/v6/index.js,1322,
3b3077e6fc6ec9e71850b114f6f7aeee4c868c95,DELETE,regular-file,node_modules/@discordjs/builders/node_modules/discord-api-types/payloads/v8/index.js,1665,
b0408456085a1403ea783e745e33c6858d280d25,DELETE,regular-file,node_modules/@discordjs/builders/node_modules/discord-api-types/payloads/v9/index.js,1809,
136fd156689e660791702cdd3a1eeaaac5a1589e,DELETE,regular-file,node_modules/@discordjs/builders/node_modules/discord-api-types/rest/index.js,1005,
42b20b026959a62e4153b264391cdab6a97d5ff4,DELETE,regular-file,node_modules/@discordjs/builders/node_modules/discord-api-types/rest/v10/index.js,37158,
589f01853825ae75db84e80a5d930dd4a45cabad,DELETE,regular-file,node_modules/@discordjs/builders/node_modules/discord-api-types/rest/v6/index.js,13755,
dd3cb5278cc4346e4a81ed3ec981187d7883c940,DELETE,regular-file,node_modules/@discordjs/builders/node_modules/discord-api-types/rest/v8/index.js,22417,
4c67f302ad2cebcbb466fe9905d7145d227482c4,DELETE,regular-file,node_modules/@discordjs/builders/node_modules/discord-api-types/rest/v9/index.js,37451,
bcc65a2d32fdae64c2d6cb25499c353decf2c1b5,DELETE,regular-file,node_modules/@discordjs/builders/node_modules/discord-api-types/rpc/index.js,999,
94abd38c4525c172fc47767fcdc09701dc52e524,DELETE,regular-file,node_modules/@discordjs/builders/node_modules/discord-api-types/utils/index.js,1021,
74e30b1ec01413b317ccd1ee26475ebc7387e689,DELETE,regular-file,node_modules/@discordjs/builders/node_modules/discord-api-types/voice/index.js,1008,
d9379ea2605cc47a4bfb39ed05ef0570520e5d9f,DELETE,regular-file,node_modules/@discordjs/collection/dist/index.js,17374,
7f0d9bece07925174143f9617eab5a57ec4af270,DELETE,regular-file,node_modules/@discordjs/formatters/dist/index.js,13842,
cdf95e3eefd96ead5513f5a2cf57fff277ffec18,DELETE,regular-file,node_modules/@discordjs/formatters/node_modules/discord-api-types/gateway/index.js,1003,
1e0639403679da78475f57ec375544e94b727538,DELETE,regular-file,node_modules/@discordjs/formatters/node_modules/discord-api-types/payloads/index.js,1008,
b0408456085a1403ea783e745e33c6858d280d25,DELETE,regular-file,node_modules/@discordjs/formatters/node_modules/discord-api-types/payloads/v10/index.js,1809,
5e375e78fccd0319f0bf1d458c9d287032a8bc37,DELETE,regular-file,node_modules/@discordjs/formatters/node_modules/discord-api-types/payloads/v6/index.js,1322,
3b3077e6fc6ec9e71850b114f6f7aeee4c868c95,DELETE,regular-file,node_modules/@discordjs/formatters/node_modules/discord-api-types/payloads/v8/index.js,1665,
b0408456085a1403ea783e745e33c6858d280d25,DELETE,regular-file,node_modules/@discordjs/formatters/node_modules/discord-api-types/payloads/v9/index.js,1809,
136fd156689e660791702cdd3a1eeaaac5a1589e,DELETE,regular-file,node_modules/@discordjs/formatters/node_modules/discord-api-types/rest/index.js,1005,
42b20b026959a62e4153b264391cdab6a97d5ff4,DELETE,regular-file,node_modules/@discordjs/formatters/node_modules/discord-api-types/rest/v10/index.js,37158,
589f01853825ae75db84e80a5d930dd4a45cabad,DELETE,regular-file,node_modules/@discordjs/formatters/node_modules/discord-api-types/rest/v6/index.js,13755,
dd3cb5278cc4346e4a81ed3ec981187d7883c940,DELETE,regular-file,node_modules/@discordjs/formatters/node_modules/discord-api-types/rest/v8/index.js,22417,
4c67f302ad2cebcbb466fe9905d7145d227482c4,DELETE,regular-file,node_modules/@discordjs/formatters/node_modules/discord-api-types/rest/v9/index.js,37451,
bcc65a2d32fdae64c2d6cb25499c353decf2c1b5,DELETE,regular-file,node_modules/@discordjs/formatters/node_modules/discord-api-types/rpc/index.js,999,
94abd38c4525c172fc47767fcdc09701dc52e524,DELETE,regular-file,node_modules/@discordjs/formatters/node_modules/discord-api-types/utils/index.js,1021,
74e30b1ec01413b317ccd1ee26475ebc7387e689,DELETE,regular-file,node_modules/@discordjs/formatters/node_modules/discord-api-types/voice/index.js,1008,
6bb230454fd988ffcbe0cf30c9ac9a26166f5a4c,DELETE,regular-file,node_modules/@discordjs/rest/dist/index.js,50707,
67cc60344422309f3a74584e1e99eda60646642e,DELETE,regular-file,node_modules/@discordjs/rest/node_modules/@discordjs/collection/dist/index.js,19780,
cdf95e3eefd96ead5513f5a2cf57fff277ffec18,DELETE,regular-file,node_modules/@discordjs/rest/node_modules/discord-api-types/gateway/index.js,1003,
1e0639403679da78475f57ec375544e94b727538,DELETE,regular-file,node_modules/@discordjs/rest/node_modules/discord-api-types/payloads/index.js,1008,
b0408456085a1403ea783e745e33c6858d280d25,DELETE,regular-file,node_modules/@discordjs/rest/node_modules/discord-api-types/payloads/v10/index.js,1809,
5e375e78fccd0319f0bf1d458c9d287032a8bc37,DELETE,regular-file,node_modules/@discordjs/rest/node_modules/discord-api-types/payloads/v6/index.js,1322,
3b3077e6fc6ec9e71850b114f6f7aeee4c868c95,DELETE,regular-file,node_modules/@discordjs/rest/node_modules/discord-api-types/payloads/v8/index.js,1665,
b0408456085a1403ea783e745e33c6858d280d25,DELETE,regular-file,node_modules/@discordjs/rest/node_modules/discord-api-types/payloads/v9/index.js,1809,
136fd156689e660791702cdd3a1eeaaac5a1589e,DELETE,regular-file,node_modules/@discordjs/rest/node_modules/discord-api-types/rest/index.js,1005,
42b20b026959a62e4153b264391cdab6a97d5ff4,DELETE,regular-file,node_modules/@discordjs/rest/node_modules/discord-api-types/rest/v10/index.js,37158,
589f01853825ae75db84e80a5d930dd4a45cabad,DELETE,regular-file,node_modules/@discordjs/rest/node_modules/discord-api-types/rest/v6/index.js,13755,
dd3cb5278cc4346e4a81ed3ec981187d7883c940,DELETE,regular-file,node_modules/@discordjs/rest/node_modules/discord-api-types/rest/v8/index.js,22417,
4c67f302ad2cebcbb466fe9905d7145d227482c4,DELETE,regular-file,node_modules/@discordjs/rest/node_modules/discord-api-types/rest/v9/index.js,37451,
bcc65a2d32fdae64c2d6cb25499c353decf2c1b5,DELETE,regular-file,node_modules/@discordjs/rest/node_modules/discord-api-types/rpc/index.js,999,
94abd38c4525c172fc47767fcdc09701dc52e524,DELETE,regular-file,node_modules/@discordjs/rest/node_modules/discord-api-types/utils/index.js,1021,
74e30b1ec01413b317ccd1ee26475ebc7387e689,DELETE,regular-file,node_modules/@discordjs/rest/node_modules/discord-api-types/voice/index.js,1008,
aad810a78758bfb83626707c4609d7201da1b486,DELETE,regular-file,node_modules/@discordjs/util/dist/index.js,4472,
7b50d9d7b6a72bfe5ac605a1a346c504658be641,DELETE,regular-file,node_modules/@discordjs/ws/dist/index.js,53069,
67cc60344422309f3a74584e1e99eda60646642e,DELETE,regular-file,node_modules/@discordjs/ws/node_modules/@discordjs/collection/dist/index.js,19780,
cdf95e3eefd96ead5513f5a2cf57fff277ffec18,DELETE,regular-file,node_modules/@discordjs/ws/node_modules/discord-api-types/gateway/index.js,1003,
1e0639403679da78475f57ec375544e94b727538,DELETE,regular-file,node_modules/@discordjs/ws/node_modules/discord-api-types/payloads/index.js,1008,
b0408456085a1403ea783e745e33c6858d280d25,DELETE,regular-file,node_modules/@discordjs/ws/node_modules/discord-api-types/payloads/v10/index.js,1809,
5e375e78fccd0319f0bf1d458c9d287032a8bc37,DELETE,regular-file,node_modules/@discordjs/ws/node_modules/discord-api-types/payloads/v6/index.js,1322,
3b3077e6fc6ec9e71850b114f6f7aeee4c868c95,DELETE,regular-file,node_modules/@discordjs/ws/node_modules/discord-api-types/payloads/v8/index.js,1665,
b0408456085a1403ea783e745e33c6858d280d25,DELETE,regular-file,node_modules/@discordjs/ws/node_modules/discord-api-types/payloads/v9/index.js,1809,
136fd156689e660791702cdd3a1eeaaac5a1589e,DELETE,regular-file,node_modules/@discordjs/ws/node_modules/discord-api-types/rest/index.js,1005,
d244c2ce7ae1ce1faa7a2ffac846cfaea59fba62,DELETE,regular-file,node_modules/@discordjs/ws/node_modules/discord-api-types/rest/v10/index.js,35835,
589f01853825ae75db84e80a5d930dd4a45cabad,DELETE,regular-file,node_modules/@discordjs/ws/node_modules/discord-api-types/rest/v6/index.js,13755,
dd3cb5278cc4346e4a81ed3ec981187d7883c940,DELETE,regular-file,node_modules/@discordjs/ws/node_modules/discord-api-types/rest/v8/index.js,22417,
2946140004ee826cc7f44bab2a51b6cd08cb4910,DELETE,regular-file,node_modules/@discordjs/ws/node_modules/discord-api-types/rest/v9/index.js,36171,
bcc65a2d32fdae64c2d6cb25499c353decf2c1b5,DELETE,regular-file,node_modules/@discordjs/ws/node_modules/discord-api-types/rpc/index.js,999,
94abd38c4525c172fc47767fcdc09701dc52e524,DELETE,regular-file,node_modules/@discordjs/ws/node_modules/discord-api-types/utils/index.js,1021,
74e30b1ec01413b317ccd1ee26475ebc7387e689,DELETE,regular-file,node_modules/@discordjs/ws/node_modules/discord-api-types/voice/index.js,1008,
cdf95e3eefd96ead5513f5a2cf57fff277ffec18,DELETE,regular-file,node_modules/discord-api-types/gateway/index.js,1003,
1e0639403679da78475f57ec375544e94b727538,DELETE,regular-file,node_modules/discord-api-types/payloads/index.js,1008,
b0408456085a1403ea783e745e33c6858d280d25,DELETE,regular-file,node_modules/discord-api-types/payloads/v10/index.js,1809,
5e375e78fccd0319f0bf1d458c9d287032a8bc37,DELETE,regular-file,node_modules/discord-api-types/payloads/v6/index.js,1322,
3b3077e6fc6ec9e71850b114f6f7aeee4c868c95,DELETE,regular-file,node_modules/discord-api-types/payloads/v8/index.js,1665,
b0408456085a1403ea783e745e33c6858d280d25,DELETE,regular-file,node_modules/discord-api-types/payloads/v9/index.js,1809,
136fd156689e660791702cdd3a1eeaaac5a1589e,DELETE,regular-file,node_modules/discord-api-types/rest/index.js,1005,
fc1917067a63a10a9f91274032d372b3a3434506,DELETE,regular-file,node_modules/discord-api-types/rest/v10/index.js,37534,
589f01853825ae75db84e80a5d930dd4a45cabad,DELETE,regular-file,node_modules/discord-api-types/rest/v6/index.js,13755,
dd3cb5278cc4346e4a81ed3ec981187d7883c940,DELETE,regular-file,node_modules/discord-api-types/rest/v8/index.js,22417,
9a72018841110b67519ebcc2f7ce7f7d4121e42e,DELETE,regular-file,node_modules/discord-api-types/rest/v9/index.js,37827,
bcc65a2d32fdae64c2d6cb25499c353decf2c1b5,DELETE,regular-file,node_modules/discord-api-types/rpc/index.js,999,
94abd38c4525c172fc47767fcdc09701dc52e524,DELETE,regular-file,node_modules/discord-api-types/utils/index.js,1021,
74e30b1ec01413b317ccd1ee26475ebc7387e689,DELETE,regular-file,node_modules/discord-api-types/voice/index.js,1008,
e18b0196e1ec4344cb25b29a7f7be5a2e0fb37ab,DELETE,regular-file,node_modules/discord.js/src/client/websocket/handlers/index.js,3944,
78dc5c6ad2ac8c94bae02995e6ba7a1955bbbff7,DELETE,regular-file,node_modules/discord.js/src/errors/index.js,157,
5b30a29bcdd614a616b57f4ec51572083ec60ccd,DELETE,regular-file,node_modules/discord.js/src/index.js,15106,
d980be2575b7f06e7443bb3ec7023d63d2940c89,DELETE,regular-file,node_modules/fast-deep-equal/es6/index.js,1935,
30dd1ba78cb4989e67a32295b3ca1fd9baaa6c96,DELETE,regular-file,node_modules/fast-deep-equal/index.js,1177,
f9817f07fbde0a0604075babedbf711fb4eb1d17,DELETE,regular-file,node_modules/lodash.snakecase/index.js,14548,
5d063e21f339b48d9780806bcb02940b5ddbf413,DELETE,regular-file,node_modules/lodash/index.js,37,
0949ae1ad8f12b858343497dd0ff1a2653e339d0,DELETE,regular-file,node_modules/magic-bytes.js/dist/index.js,2129,
5702401a66bf410b55a1ec16b0f9568737e12322,DELETE,regular-file,node_modules/ts-mixer/dist/cjs/index.js,909,
71bd58448f3d4d95c40c39e99fb49161f85a4b4e,DELETE,regular-file,node_modules/ts-mixer/dist/esm/index.js,17983,
c91f61864fead99b3085eed82ae0aa8a098d83a8,DELETE,regular-file,node_modules/tslib/modules/index.js,1416,
7a68d04abb358c824c8a88b631ba0e34674143ed,DELETE,regular-file,node_modules/undici/index.js,6016,
8983a5e746f5dbd57acac8330e65299b57a9f3ad,DELETE,regular-file,node_modules/undici/lib/api/index.js,264,
323aa9ee6fbfb94cbb5ebe4c65b1ebfbb37df8bc,DELETE,regular-file,node_modules/undici/lib/web/cookies/index.js,4247,
784e0c2cdbbf0b8b07a51c2dc0f388e903f26a73,DELETE,regular-file,node_modules/undici/lib/web/fetch/index.js,81645,
41edb3b81bc186adfeddb9c79b709242fb385002,DELETE,regular-file,node_modules/ws/index.js,376,
